hub_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IND000000ACB,0.2041494,-0.13079269,0.3995889,0.26195434,0.77479464,-0.32835296,-0.07155844,0.71993315,-0.08711881,0.049768765,-0.15896636,-0.53398126,-0.01173258,0.319869,0.024942236,-0.3629662,-0.1391473,0.38050267,0.3582324,0.36871332,0.22514407,0.2846241,0.08305115,-0.2547075,0.90827984,0.41023588,-0.70696974,-0.12560983,0.2726482,0.17803949,0.16389515,0.4623668
IND000000AEL,0.1340876,-0.060115114,0.3560956,0.27078292,0.86720645,-0.3303234,-0.06587644,0.85697645,0.061941944,-0.14460571,-0.12737656,-0.5489797,-0.030080188,0.49772927,0.096656255,-0.54598355,-0.20164622,0.39414552,0.4887463,0.5903684,0.32910162,0.50361353,0.19817506,-0.3119638,0.82658774,0.49332008,-0.8933798,-0.040262725,0.30364734,0.18289086,0.022052709,0.39511618
IND110024AAA,-0.1609396,-0.32350478,0.87062764,0.5866965,0.98083836,-0.43425015,0.27679577,0.3883039,-0.05170411,0.7906105,0.11011126,-1.0383688,-0.39499196,0.6143519,0.39358333,-0.17148045,0.43076628,0.049740065,0.4144594,0.26352838,-0.29580477,0.015346328,0.38999793,-0.59556496,0.9638395,0.4428674,-0.73490655,-0.3575957,0.5552452,0.4377471,-0.036894493,0.53983104
IND110030AAD,0.2746288,-0.5068927,0.835256,0.895573,0.7719501,-0.2740279,0.05527522,0.46573028,0.12154302,-0.40966544,-0.38859817,-0.7766056,-0.28116548,0.31045726,0.07426271,-0.26920033,0.058283873,0.44199994,0.29574987,0.3112591,0.07066762,0.5705466,-0.09281276,-0.044613186,1.1248838,0.3591655,-0.7355078,-0.20164365,0.58296496,-0.07397437,-0.12248459,0.6277417
IND110037AAK,0.16755085,0.028660806,0.52043915,0.31779724,0.9383872,-0.3063971,-0.15531239,0.8722941,-0.002218963,-0.046609826,-0.17272913,-0.66537356,0.12970677,0.32874104,0.16777171,-0.35396075,-0.055324513,0.39797038,0.38406613,0.5393062,0.081679545,0.29968458,0.20072289,-0.26608145,1.0397391,0.418601,-0.7711476,-0.052715525,0.36813352,0.08103706,0.24377516,0.49295202
IND110043AAA,0.29388607,-0.23619793,0.6311536,-0.017256947,1.533768,-0.12162992,-0.12740098,0.66252,-0.26303896,-0.18203656,-0.07983109,-0.5876455,0.024030935,0.3758848,0.4022314,-0.29075348,-0.17973453,-0.033990443,0.11637444,0.061400857,0.4137735,0.51651275,0.021701109,-0.95689034,1.1551774,0.7520784,-1.0840197,-0.42404097,0.45417738,-0.054927744,0.7163295,0.02206147
IND110043AAC,0.12021481,-0.15279892,0.541189,0.18325256,0.8606982,-0.28669038,-0.09123393,0.9770862,0.0011294561,0.13009806,-0.3420421,-0.522526,0.08082018,0.41217497,0.07084292,-0.34624434,-0.1736277,0.14748971,0.35941467,0.46402663,0.16593003,0.2958464,0.20750909,-0.477515,0.9907375,0.53038746,-0.7089888,0.12365801,0.3350238,0.2711683,0.047853746,0.52849144
IND110052AAA,0.19735874,-0.11166771,0.44210687,0.17461318,0.8424438,-0.31198174,0.076174416,0.67824733,-0.12491699,-0.07088644,-0.18403201,-0.5788374,0.06187187,0.39482516,0.13151039,-0.50967497,-0.10495181,0.30876377,0.261103,0.3501704,0.26220217,0.3431017,0.21006893,-0.35183564,0.9059954,0.562241,-0.872488,-0.13025436,0.32117957,0.2634979,0.21222743,0.48669925
IND110064AAA,0.034308236,-0.412655,-0.025005389,0.5703746,0.13358021,-0.87854654,0.10203606,0.76039255,0.07641084,0.092473336,-0.6360116,-0.86374164,-0.29749337,0.67427605,0.19735205,-0.58255213,0.87400824,0.08025388,0.36719805,0.6397792,-0.3537939,0.63806164,0.12005544,-0.6832699,0.9635414,1.5040237,-0.56193626,-0.4265027,0.6494897,0.29326728,0.39933392,0.29753888
IND110085AAB,-0.02845873,0.11281908,0.613465,0.6379561,0.74177206,-0.39651594,0.069892064,0.65826285,0.39828986,0.5144342,-0.40308923,-0.94381076,-0.78666615,0.6482813,0.13425419,-0.83529526,-0.421316,0.28661376,-0.5951973,0.03754489,-0.3236979,0.5796338,0.42329684,-0.46746457,0.4627051,1.4448532,-1.2554191,-0.08597125,-0.38552386,0.023327667,0.050424363,1.101523
IND110092AAC,0.41215602,-0.22132766,0.7781535,0.23157193,0.54978573,-0.41273627,0.2576015,0.3594311,-0.7255861,0.33557087,-0.24222252,-0.87118864,-0.4021393,0.42684004,0.08550679,-0.3337593,0.48541272,0.25391075,-0.043594915,0.15668753,0.28252718,0.068662494,0.45239794,-1.1026833,0.69062793,0.6820149,-0.9218849,-0.77731866,0.57481486,0.11174617,-0.016422238,1.0852429
IND110095AAB,0.06727076,-0.2672166,0.51171225,0.22939356,0.8943095,-0.25423157,-0.07194794,0.96241903,-0.11808332,-0.17614199,-0.08983108,-0.6007854,0.14512976,0.42098013,0.026379086,-0.39692605,-0.2097789,0.40230367,0.4642571,0.3884074,0.16773763,0.4908777,0.13496898,-0.32302845,1.046704,0.37686956,-0.8256511,-0.085364275,0.24103786,0.24530959,0.09796696,0.45894772
IND121002AAB,0.15165706,-0.15240966,0.44993716,0.3536328,0.8666413,-0.30975634,-0.041260462,0.9431789,-0.09000757,0.13380747,-0.056573737,-0.62840164,0.16504055,0.23959579,-0.040173884,-0.42524016,-0.29993892,0.3629394,0.5385849,0.43060073,0.22100484,0.42300692,0.25195843,-0.21952696,0.9558423,0.4709087,-0.8073304,0.024969965,0.35148266,0.30280524,0.034816626,0.6498168
IND121004AAB,0.3973148,-0.038902458,-0.035585392,0.953383,0.76806694,-0.4038472,-0.07291754,0.12799732,-0.58944255,0.6650867,0.29879284,-0.9956611,-0.071182236,0.8329097,0.6737844,-0.56625295,0.0041465163,-0.5077024,0.38400394,0.9482707,0.29283717,0.8800505,-0.48401803,-0.48531643,1.0071694,0.7098038,-1.0537412,-0.79229504,-0.07225324,-0.27171192,-0.12818386,1.0026872
IND122001AAA,0.15099916,0.06730239,0.53811085,1.2590977,0.0563231,-0.35344353,0.29764804,0.6601877,-0.08016724,0.7602528,-0.42108217,-1.0295237,-0.15039103,0.11031791,0.13254026,-0.39874834,-0.07143892,0.35187298,0.15299055,0.5431896,-0.0077311187,-0.09555462,0.083718985,-0.94589484,0.83623993,0.8873731,-1.0698204,-0.9312175,0.30272135,-0.3676969,-0.28105924,0.08214983
