src,dst,edge_betweenness,median_delay,pct_delayed,trip_volume
IND341303AAA,IND341306AAA,0.003954517101322299,1.71875,1.0,8
IND712311AAA,IND713205AAB,0.018711540079264937,1.8819444445,1.0,7
IND834002AAB,IND829122AAA,0.0011411991956053514,2.6931818180000002,1.0,7
IND571114AAA,IND570020AAA,0.002995052687214601,3.333333333,1.0,6
IND501359AAE,IND508252AAB,0.0014038813470277237,2.0,1.0,7
IND211002AAB,IND485001AAC,0.003222816365336114,2.3592105265,1.0,13
IND421302AAG,IND401104AAA,0.0029593406122478136,2.4365079365,1.0,50
IND462022AAA,IND842003AAB,0.014818923907885069,1.959742351,1.0,5
IND785001AAA,IND785682AAA,0.014810194289559854,1.8,1.0,11
IND631102AAA,IND600056AAB,0.0014880031236161571,1.6609195405000001,1.0,12
IND471001AAA,IND472001AAA,0.0017197348100673135,1.5,1.0,6
IND785682AAA,IND786001AAB,0.012856346988043598,2.0,1.0,10
IND486661AAA,IND211002AAB,0.001972100139832614,2.866666667,1.0,5
IND574239AAA,IND574221AAA,0.0019800361564919,1.512820513,1.0,7
IND742101AAC,IND731237AAB,0.001986384969819329,2.8541666665000003,1.0,7
IND506167AAB,IND501359AAE,0.0019887657748171145,1.789473684,1.0,9
IND582101AAB,IND580028AAA,0.0019951145881445436,2.625,1.0,12
IND523316AAB,IND522647AAA,0.001998288994808258,1.631578947,1.0,7
IND787001AAA,IND787057AAA,0.002995052687214601,2.3,1.0,8
IND591102AAA,IND591307AAC,0.001998288994808258,2.0486425335,1.0,12
IND788026AAC,IND788151AAA,0.001996701791476401,2.545454545,1.0,13
IND506132AAA,IND122001AAJ,0.001997495393142329,1.794736842,1.0,12
IND518002AAA,IND518401AAA,0.001997495393142329,1.78125,1.0,7
IND400072AAB,IND421302AAR,0.005975820544442487,1.909090909,1.0,11
IND515004AAA,IND515671AAA,0.005967090926117273,2.0,1.0,7
IND721253AAC,IND721306AAA,0.001998288994808258,2.263768116,1.0,9
IND136128AAA,IND136027AAA,0.001998288994808258,2.058823529,1.0,15
IND794101AAA,IND781018AAB,0.005963122917787629,2.246212121,1.0,9
IND221706AAA,IND273014AAB,0.0019959081898104723,2.933333333,1.0,8
IND600056AAB,IND600008AAC,0.001998288994808258,1.8660714285,1.0,21
IND600119AAA,IND600016AAC,0.001998288994808258,2.631578947,1.0,5
IND131028AAB,IND124507AAA,0.001998288994808258,1.8819444445,1.0,10
IND248122AAB,IND248001AAA,0.001998288994808258,2.1219772405,1.0,8
IND401209AAB,IND421302AAH,0.001998288994808258,2.5,1.0,14
IND204215AAA,IND207001AAA,0.001998288994808258,2.7083333334999997,1.0,6
IND176110AAB,IND177033AAA,0.001998288994808258,2.1,1.0,9
IND787057AAA,IND787059AAB,0.003990229176289087,2.12,1.0,10
IND251309AAB,IND131028AAB,0.001996701791476401,1.714285714,1.0,6
IND444005AAB,IND443301AAA,0.001996701791476401,2.1311827955,1.0,5
IND212402AAA,IND211002AAB,0.001996701791476401,3.7222222225,1.0,7
IND854326AAB,IND854105AAB,0.0019959081898104723,2.28125,1.0,11
IND783348AAA,IND783129AAA,0.003982293159629801,1.6962962965,1.0,10
IND532001AAB,IND532127AAA,0.0019959081898104723,1.9166666664999998,1.0,14
IND431136AAC,IND431122AAA,0.0019959081898104723,2.222222222,1.0,9
IND123001AAA,IND123401AAB,0.001998288994808258,1.75,1.0,10
IND521225AAB,IND521201AAA,0.0019959081898104723,1.529230769,1.0,15
IND521333AAA,IND521225AAB,0.0019959081898104723,2.3904761905000003,1.0,12
IND431107AAB,IND431136AAC,0.0019959081898104723,1.810483871,1.0,6
IND365560AAA,IND365560AAB,0.001998288994808258,1.9347826085,1.0,5
IND585104AAA,IND585211AAA,0.001996701791476401,1.797979798,1.0,11
IND411033AAA,IND431603AAA,0.0079479206842751,1.833333333,1.0,15
IND500039AAC,IND508116AAA,0.001996701791476401,1.8642533934999999,1.0,8
IND732202AAA,IND732204AAB,0.001998288994808258,3.1339285715000003,1.0,6
IND131028AAB,IND136118AAA,0.003990229176289087,1.857142857,1.0,15
IND501401AAC,IND500010AAA,0.001996701791476401,4.857142857,1.0,7
IND575004AAB,IND574211AAA,0.0010118421240589868,2.116013072,1.0,8
IND176048AAA,IND175015AAA,0.001998288994808258,1.8666007905,1.0,11
IND416404AAA,IND416012AAA,0.0029887038738871724,2.703703704,1.0,5
IND842001AAA,IND843105AAB,0.002995052687214601,2.9375,1.0,14
IND211008AAA,IND211002AAB,0.0009999380990700576,3.571428571,1.0,6
IND783301AAA,IND783348AAA,0.0029918782805508867,1.9615384615,1.0,11
IND364004AAB,IND365560AAA,0.002995052687214601,1.772727273,1.0,5
IND583101AAA,IND583201AAA,0.0029926718822168154,2.375,1.0,11
IND712311AAA,IND781018AAB,0.024352460720685545,2.423076923,1.0,5
IND209111AAA,IND285001AAD,0.0010007317007359863,1.8460526315,1.0,15
IND365560AAB,IND364290AAA,0.0009999380990700576,2.454545455,1.0,7
IND609602AAA,IND611001AAA,0.0010007317007359863,3.1944444445,1.0,10
IND421302AAR,IND421301AAA,0.0009999380990700576,4.25,1.0,10
IND585104AAA,IND585330AAE,0.0010039061073997006,1.8535714285,1.0,14
IND400037AAA,IND400072AAJ,0.0009999380990700576,3.333333333,1.0,7
IND421302AAR,IND400612AAA,0.0009999380990700576,2.5,1.0,10
IND505122AAA,IND506002AAA,0.002995052687214601,2.2315789475,1.0,8
IND263153AAB,IND263139AAA,0.0009999380990700576,1.8839285715,1.0,7
IND211002AAB,IND211013AAA,0.0009999380990700576,5.3095238095,1.0,7
IND341510AAB,IND305001AAC,0.002991084678884958,2.083333333,1.0,8
IND502313AAA,IND503111AAC,0.0029918782805508867,1.68,1.0,5
IND000000AET,IND000000AAS,0.0010031125057337721,2.976190476,1.0,8
IND605010AAB,IND607001AAA,0.002989497475553101,1.793103448,1.0,11
IND431708AAA,IND431514AAA,0.0010039061073997006,1.940972222,1.0,15
IND207247AAB,IND205001AAB,0.002995052687214601,2.2270833335,1.0,5
IND273014AAB,IND274001AAA,0.002989497475553101,2.5,1.0,10
IND212501AAA,IND212402AAA,0.0009999380990700576,1.6333333335,1.0,8
IND247776AAA,IND251309AAB,0.0009999380990700576,1.777777778,1.0,9
IND731301AAA,IND713205AAB,0.002993465483882744,1.718475073,1.0,12
IND421502AAA,IND421302AAR,0.0009999380990700576,3.166666667,1.0,9
IND742225AAA,IND742223AAA,0.002995052687214601,4.857142857,1.0,9
IND416012AAA,IND591237AAB,0.0029887038738871724,2.0666666664999997,1.0,8
IND614620AAA,IND630561AAA,1.904643998228681e-05,1.833333333,0.9912280701754386,12
IND400072AAB,IND401104AAA,2.856965997343022e-05,2.6458333334999997,0.9888888888888889,45
IND781018AAB,IND788026AAC,0.007955063099268458,2.6,0.9887640449438202,12
IND712311AAA,IND700026AAC,0.000999144497404129,2.19375,0.9878048780487805,29
IND305001AAC,IND306401AAB,0.0001333250798760077,1.888888889,0.9876543209876543,12
IND121004AAB,IND110037AAM,0.0005277451078425304,2.5857142855,0.9868421052631579,26
IND501359AAE,IND751002AAB,0.0015229215969170162,1.7752525255,0.9866666666666667,8
IND313001AAB,IND306401AAB,0.0004713993895615986,1.909090909,0.9863013698630136,11
IND515134AAA,IND515201AAA,0.000999144497404129,1.666666667,0.9861111111111112,12
IND501359AAE,IND506002AAA,0.01188497854894697,1.75,0.9857142857142858,10
IND400011AAA,IND400072AAD,3.1744066637144687e-06,2.833333333,0.9855072463768116,34
IND203390AAA,IND201301AAF,0.004983818462031716,1.9598150785,0.9852941176470589,14
IND472001AAA,IND485001AAC,8.015376825879033e-05,2.1973180075,0.9850746268656716,14
IND313001AAB,IND312001AAA,0.0039838803629616585,1.8,0.9846153846153847,13
IND712311AAA,IND742101AAC,0.01764176503359316,2.5486111114999996,0.984375,8
IND431136AAC,IND431203AAA,0.000999144497404129,1.9375,0.9838709677419355,9
IND411033AAA,IND431136AAC,0.008942303571683657,2.0,0.9833333333333333,12
IND508207AAB,IND521225AAB,0.0005944076477805342,1.8918128655,0.9833333333333333,10
IND610001AAA,IND605010AAB,0.004978263250370215,2.0166666665,0.9833333333333333,10
IND302014AAA,IND313001AAB,0.009654957867687556,1.707142857,0.9830508474576272,8
IND450331AAA,IND452001AAC,0.001996701791476401,2.2,0.9830508474576272,7
IND421302AAG,IND000000AFT,0.006894017671921897,2.326470588,0.9827586206896551,33
IND421302AAG,IND395023AAA,0.0003142662597077324,2.05,0.9818181818181818,6
IND421302AAG,IND444005AAB,0.006966235423521401,2.0645833335,0.9816176470588235,13
IND441912AAA,IND441107AAB,1.5872033318572343e-06,2.222222222,0.9809523809523809,11
IND524101AAB,IND517501AAB,6.348813327428937e-06,1.952380952,0.9807692307692307,13
IND600056AAB,IND524003AAA,0.0005936140461146056,1.529411765,0.979381443298969,14
IND756032AAA,IND712311AAA,0.004839382958832707,1.9833333335,0.9791666666666666,7
IND396321AAA,IND396580AAB,6.348813327428937e-06,1.7916666664999998,0.9791666666666666,11
IND721212AAA,IND712310AAE,0.0009999380990700576,2.0,0.9787234042553191,6
IND000000ACB,IND110043AAC,0.0009999380990700576,1.555555556,0.9772727272727273,9
IND421302AAG,IND400072AAB,0.003586285928331421,2.181818182,0.9771428571428571,66
IND507002AAA,IND508213AAB,0.00041267286628288093,1.75,0.9761904761904762,14
IND413002AAA,IND413501AAA,0.0002309380847852276,1.4772727275,0.9761904761904762,14
IND000000ACA,IND144001AAB,6.745614160393246e-05,1.611111111,0.9761904761904762,14
IND382430AAB,IND380015AAB,0.0009999380990700576,2.181818182,0.975609756097561,22
IND501359AAE,IND533106AAA,0.007326530579852993,2.0,0.9754901960784313,12
IND532127AAA,IND535591AAA,0.000999144497404129,1.7,0.975,14
IND210427AAA,IND209304AAA,0.000999144497404129,2.8607954545,0.975,8
IND493118AAC,IND495334AAB,1.5872033318572343e-06,1.5,0.975,8
IND518002AAA,IND584101AAA,0.0039838803629616585,1.64,0.975,10
IND421302AAG,IND400072AAA,0.0009999380990700576,2.272727273,0.9743589743589743,15
IND224141AAB,IND224122AAA,1.5872033318572343e-06,3.3125,0.9736842105263158,13
IND382430AAB,IND389001AAA,0.002995052687214601,1.684210526,0.9733333333333334,15
IND382430AAB,IND313001AAB,0.0015364128252378028,1.875,0.972972972972973,11
IND305001AAC,IND305901AAA,0.0009959700907404146,2.0,0.9722222222222222,12
IND244001AAA,IND263153AAB,7.936016659286172e-06,1.8661684785000001,0.9722222222222222,9
IND402109AAA,IND402301AAA,7.936016659286172e-07,1.845238095,0.9722222222222222,13
IND516390AAA,IND515004AAA,0.001989559376483043,1.65942029,0.9722222222222222,9
IND516269AAA,IND516390AAA,0.000999144497404129,1.5,0.9722222222222222,9
IND421302AAG,IND382430AAB,0.0035997771566522075,1.777777778,0.9722222222222222,14
IND431203AAA,IND431112AAB,7.936016659286172e-07,2.0,0.9714285714285714,5
IND600056AAB,IND600116AAB,0.005975820544442487,2.0,0.9714285714285714,12
IND421302AAN,IND400072AAB,0.0009999380990700576,2.487012987,0.9705882352941176,12
IND607801AAA,IND606003AAA,3.1744066637144687e-06,2.154761905,0.9705882352941176,12
IND400072AAD,IND421302AAG,0.002267319959558059,2.275,0.9705882352941176,61
IND641062AAD,IND643231AAA,1.2697626654857875e-05,1.7460317459999999,0.9696969696969697,11
IND302014AAA,IND305001AAC,0.01372137280390579,2.0544117645,0.9696969696969697,11
IND390022AAA,IND382430AAB,0.00011665944489150673,1.55,0.9696969696969697,8
IND209206AAB,IND210301AAA,0.0009999380990700576,2.333333333,0.9696969696969697,11
IND585211AAA,IND585222AAA,0.0009999380990700576,1.5,0.9696969696969697,11
IND638701AAA,IND641607AAA,1.2697626654857875e-05,1.818181818,0.9696969696969697,12
IND583201AAA,IND583227AAA,0.000999144497404129,2.0,0.9696969696969697,11
IND416012AAA,IND415612AAA,0.000999144497404129,2.368421053,0.9696969696969697,7
IND842001AAA,IND854326AAB,0.00029760062472323145,1.565217391,0.9694656488549618,12
IND000000ACK,IND501359AAF,3.1744066637144687e-06,2.214285714,0.9692307692307692,22
IND741126AAB,IND741156AAA,3.1744066637144687e-06,2.4166666665000003,0.96875,13
IND160002AAC,IND131028AAB,0.004126728662828809,1.733333333,0.96875,12
IND403702AAA,IND575004AAB,0.0005753612077982474,1.735294118,0.968421052631579,8
IND421302AAG,IND400102AAB,0.0009999380990700576,2.222222222,0.9682539682539683,22
IND421601AAB,IND421302AAG,0.000999144497404129,2.0,0.967741935483871,8
IND502286AAB,IND502220AAC,0.0019911465798149006,1.7120689654999999,0.9666666666666667,15
IND312605AAB,IND313001AAB,0.0029926718822168154,1.7770376175,0.9666666666666667,5
IND560300AAB,IND563130AAA,3.1744066637144687e-06,1.9,0.9666666666666667,6
IND571426AAA,IND571104AAA,4.7616099955717026e-06,1.8300653594999998,0.9666666666666667,10
IND431514AAA,IND431515AAA,7.142414993357555e-06,2.117647059,0.9666666666666667,15
IND342902A1B,IND302014AAA,0.0009896212774129856,2.0,0.9661016949152542,6
IND852139AAB,IND854326AAB,0.0009983508957382005,2.565217391,0.9661016949152542,15
IND123401AAB,IND123106AAB,0.0009999380990700576,1.826086957,0.9655172413793104,10
IND421302AAG,IND400015AAA,0.001979242554825971,2.154761905,0.9655172413793104,29
IND509203AAA,IND509301AAA,7.936016659286172e-07,1.511904762,0.9642857142857143,14
IND121004AAB,IND121004AAA,0.0009999380990700576,1.875,0.9642857142857143,14
IND503185AAA,IND503187AAA,0.0009983508957382005,1.7727272725,0.9642857142857143,14
IND110037AAM,IND110085AAB,0.00037696079131609313,1.8397435894999998,0.9642857142857143,14
IND421302AAG,IND421401AAC,0.000999144497404129,2.4318181819999998,0.9642857142857143,6
IND691506AAA,IND691305AAA,0.000999144497404129,1.571428571,0.9642857142857143,14
IND160002AAC,IND000000ACB,0.020189226381224022,1.733333333,0.9637931034482758,54
IND712311AAA,IND700088AAA,0.0009999380990700576,2.714285714,0.9636363636363636,23
IND000000ACA,IND160002AAC,0.011723083809097532,1.8708333335,0.9631147540983607,60
IND421302AAG,IND400072AAJ,0.001998288994808258,2.275,0.9629629629629629,21
IND561203AAB,IND562101AAA,0.0009999380990700576,1.5,0.9629629629629629,9
IND425508AAB,IND450331AAA,0.0009999380990700576,2.5,0.9629629629629629,10
IND742149AAA,IND742148AAA,7.936016659286172e-07,3.142857143,0.9629629629629629,9
IND148028AAA,IND147001AAB,0.000996763692406343,1.666666667,0.9629629629629629,9
IND639001AAA,IND624001AAA,2.0633643314144045e-05,1.64,0.9629629629629629,9
IND390022AAA,IND395023AAA,0.000673767814373396,1.647058824,0.9619047619047619,15
IND854326AAB,IND854311AAA,0.0009959700907404146,1.529411765,0.9615384615384616,14
IND852111AAA,IND854326AAB,0.000996763692406343,2.703296703,0.9615384615384616,11
IND751002AAB,IND756100AAC,0.006072639947685778,1.735087719,0.96,10
IND580028AAA,IND591123AAC,0.0019951145881445436,1.7275132275,0.96,13
IND723130AAA,IND723101AAA,7.936016659286172e-06,1.75,0.96,14
IND802158AAB,IND821115AAB,0.001996701791476401,1.923076923,0.96,7
IND342902AAA,IND302014AAA,0.001972100139832614,1.984649123,0.96,5
IND140001AAA,IND140118AAA,0.0009983508957382005,1.714285714,0.9583333333333334,12
IND384205AAA,IND382715AAA,8.72961832521479e-06,1.369318182,0.9583333333333334,12
IND673506AAA,IND670643AAA,3.968008329643086e-06,1.4330357145,0.9583333333333334,12
IND423601AAA,IND423701AAB,0.0009975572940722718,1.6076923075,0.9583333333333334,8
IND508001AAA,IND501359AAE,0.0015800609168638768,1.666666667,0.9571428571428572,14
IND530043AAA,IND531163AAA,0.0009999380990700576,1.636363636,0.9565217391304348,9
IND501359AAE,IND509358AAA,0.0019959081898104723,1.5,0.9565217391304348,12
IND842001AAA,IND845412AAB,0.0009983508957382005,2.235294118,0.9565217391304348,11
IND535558AAA,IND535501AAB,0.000999144497404129,1.619047619,0.9565217391304348,13
IND362720AAA,IND362560AAA,3.1744066637144687e-06,2.0,0.9565217391304348,12
IND388220AAA,IND388320AAA,0.000999144497404129,1.777777778,0.9565217391304348,9
IND402301AAA,IND402107AAA,7.936016659286172e-07,2.0,0.9558823529411765,8
IND562132AAA,IND751002AAB,0.004433058905877255,1.75,0.9555214723926381,12
IND421302AAG,IND462022AAA,0.002466513977706142,1.9428104574999998,0.9552238805970149,9
IND621010AAA,IND621212AAA,1.2697626654857875e-05,1.56,0.9545454545454546,11
IND421302AAG,IND400102AAC,0.001998288994808258,2.166666667,0.9545454545454546,36
IND606003AAA,IND606105AAA,0.0009999380990700576,1.6111111115,0.9545454545454546,11
IND000000ACN,IND501359AAF,4.7616099955717026e-06,1.9642857145,0.9545454545454546,11
IND533106AAA,IND530012AAA,0.0006420237477362513,1.636029412,0.9545454545454546,11
IND577002AAA,IND580028AAA,6.983694660171832e-05,1.552777778,0.9545454545454546,11
IND783370AAC,IND783301AAA,0.0010062869123974867,2.0952380955,0.9545454545454546,8
IND577598AAC,IND577501AAA,7.936016659286172e-07,1.833333333,0.9545454545454546,11
IND518501AAA,IND518124AAA,1.5872033318572343e-06,1.5742753619999998,0.9545454545454546,11
IND396191AAC,IND396232AAA,0.0009999380990700576,1.888888889,0.9545454545454546,11
IND535501AAB,IND532440AAA,1.5872033318572343e-06,1.4749373435,0.9545454545454546,11
IND673592AAA,IND673121AAA,0.000999144497404129,2.0,0.9545454545454546,11
IND581110AAE,IND581119AAB,1.5872033318572343e-06,1.714285714,0.9538461538461539,11
IND532421AAA,IND532201AAA,7.936016659286172e-07,1.6875,0.9523809523809523,13
IND573142AAA,IND573201AAB,0.0029879102722212437,1.807692308,0.9523809523809523,11
IND000000ACB,IND124103AAA,0.0009983508957382005,1.518518519,0.9523809523809523,10
IND581314AAA,IND403726AAA,0.0024966708410114296,1.767948718,0.9523809523809523,9
IND465669AAB,IND465683AAA,1.5872033318572343e-06,1.52,0.9523809523809523,11
IND515761AAA,IND515004AAA,0.002993465483882744,1.888888889,0.9523809523809523,14
IND829122AAA,IND825301AAA,0.00014443550319900834,1.8,0.9523809523809523,7
IND670645AAB,IND673592AAA,0.000999144497404129,2.4,0.9523809523809523,6
IND424006AAA,IND421302AAG,0.017741758843500165,1.952380952,0.9518072289156626,7
IND332001AAB,IND334001AAB,0.0009959700907404146,1.575367647,0.9516129032258065,7
IND131028AAB,IND251001AAA,0.0009959700907404146,1.695652174,0.9512195121951219,10
IND712311AAA,IND721306AAA,0.007955063099268458,1.8708333335,0.95,8
IND530012AAA,IND530043AAA,0.001996701791476401,2.1055555555,0.95,10
IND415612AAA,IND415408AAC,7.936016659286172e-07,2.429276316,0.95,5
IND530012AAA,IND501359AAE,0.005932172452816413,1.8,0.9493670886075949,10
IND000000ACT,IND160002AAC,6.348813327428938e-05,1.733333333,0.9492753623188406,14
IND000000ACB,IND125001AAA,0.008184413980721828,1.6324999999999998,0.9489795918367347,14
IND322201AAA,IND303503AAA,1.5872033318572343e-06,1.666666667,0.9487179487179487,9
IND621212AAA,IND621704AAA,2.3808049977858513e-06,1.8,0.9473684210526315,11
IND712311AAA,IND713103AAA,0.000984859667417414,1.75,0.9473684210526315,6
IND501359AAE,IND500010AAB,0.0009999380990700576,1.9782608695000001,0.9456521739130435,22
IND600016AAB,IND600044AAC,2.3808049977858513e-06,2.0,0.9452054794520548,18
IND610001AAA,IND614715AAA,0.000999144497404129,1.666666667,0.9444444444444444,12
IND362225AAA,IND362265AAA,8.72961832521479e-06,1.8285714285,0.9444444444444444,5
IND573201AAB,IND573116AAA,0.0029879102722212437,1.6904761905,0.9444444444444444,9
IND501359AAE,IND500039AAD,0.0009999380990700576,2.1483516485000003,0.9444444444444444,6
IND362001AAA,IND362220AAA,8.72961832521479e-06,1.75,0.9444444444444444,10
IND335513AAA,IND335001AAA,0.0010070805140634151,1.8424242425,0.9444444444444444,6
IND570020AAA,IND571602AAA,0.0009999380990700576,1.8541666664999998,0.9444444444444444,9
IND814112AAA,IND814133AAB,7.936016659286172e-07,2.3,0.9411764705882353,6
IND784168AAB,IND784176AAA,7.142414993357555e-06,2.411764706,0.9411764705882353,6
IND380006AAA,IND382430AAB,0.0009999380990700576,1.666666667,0.9411764705882353,9
IND713364AAB,IND712311AAA,0.000999144497404129,1.705882353,0.9411764705882353,11
IND466001AAA,IND466116AAA,7.936016659286172e-07,1.777777778,0.9411764705882353,9
IND608301AAA,IND639104AAB,1.904643998228681e-05,1.8745098040000001,0.9393939393939394,11
IND764001AAC,IND764059AAA,0.0009983508957382005,2.0,0.9375,7
IND533308AAB,IND533003AAA,7.936016659286172e-07,1.3923076925,0.9375,8
IND506314AAA,IND506002AAA,0.0009975572940722718,3.6666666665000003,0.9375,8
IND506001AAC,IND505467AAA,7.936016659286172e-07,1.685606061,0.9375,8
IND212601AAA,IND210001AAA,0.000999144497404129,2.176470588,0.9361702127659575,12
IND600032AAB,IND600076AAB,7.936016659286172e-07,2.2,0.9354838709677419,31
IND591123AAC,IND587103AAB,0.0009999380990700576,1.545454545,0.9354838709677419,13
IND382721AAA,IND382430AAB,0.0009983508957382005,2.083333333,0.9354838709677419,9
IND641062AAD,IND638401AAA,1.2697626654857875e-05,1.714285714,0.9347826086956522,9
IND385535AAA,IND384205AAA,0.0009983508957382005,1.5962962965,0.9347826086956522,12
IND160002AAC,IND143001AAA,0.000982478862419628,1.85,0.9338842975206612,11
IND636705AAB,IND562132AAA,0.001990352978148972,1.440229885,0.9333333333333333,5
IND302004AAA,IND302014AAB,1.3491228320786492e-05,2.142857143,0.9333333333333333,8
IND244901AAB,IND243002AAA,0.0009999380990700576,1.9210526315,0.9333333333333333,10
IND302014AAB,IND302006AAC,1.3491228320786492e-05,2.25,0.9333333333333333,15
IND562132AAA,IND577598AAC,0.000999144497404129,1.5,0.9333333333333333,10
IND306401AAB,IND342005AAD,0.005980582154438059,1.714285714,0.9333333333333333,15
IND362220AAA,IND362225AAA,7.936016659286172e-07,2.0,0.9333333333333333,5
IND503111AAC,IND503185AAA,0.0019951145881445436,1.652173913,0.9333333333333333,15
IND721501AAC,IND721253AAC,0.0009999380990700576,1.857142857,0.9333333333333333,5
IND845305AAA,IND842001AAA,0.0009983508957382005,2.631578947,0.9333333333333333,14
IND530012AAA,IND532001AAB,0.009927956840767001,1.666666667,0.9333333333333333,15
IND723202AAA,IND713205AAB,0.001990352978148972,1.761904762,0.9325842696629213,13
IND421302AAG,IND400015AAB,0.0009904148790789143,2.05,0.9324324324324325,16
IND574221AAA,IND562132AAA,0.002976799848898243,1.72972973,0.9322033898305084,6
IND000000ADV,IND600044AAC,2.3808049977858513e-06,1.5,0.9318181818181818,11
IND466116AAA,IND462022AAA,0.000999144497404129,2.111111111,0.9310344827586207,9
IND712310AAE,IND711303AAA,0.000996763692406343,1.833333333,0.9298245614035088,12
IND400064AAB,IND400072AAD,0.00032696388636259025,3.296703297,0.9285714285714286,12
IND641011AAA,IND641062AAD,1.428482998671511e-05,1.857142857,0.9285714285714286,5
IND848210AAA,IND851127AAA,3.1744066637144687e-06,1.8304843305,0.9285714285714286,14
IND581325AAA,IND580028AAA,0.00101581013238863,1.8229166664999998,0.9285714285714286,14
IND421401AAC,IND421601AAB,7.936016659286172e-07,2.6911764705000003,0.9285714285714286,6
IND431517AAB,IND411033AAA,0.0019911465798149006,2.285714286,0.9271523178807947,12
IND68004AAA,IND678683AAA,3.1744066637144687e-06,2.166666667,0.9259259259259259,14
IND126112AAA,IND131028AAB,0.0009999380990700576,1.972222222,0.9259259259259259,14
IND520011AAA,IND521185AAA,0.0009999380990700576,1.666666667,0.9259259259259259,5
IND245304AAA,IND245101AAA,0.0009999380990700576,1.846153846,0.9259259259259259,14
IND142001AAB,IND152026AAA,2.3808049977858513e-06,1.666666667,0.9240506329113924,20
IND621211AAA,IND621010AAA,7.142414993357555e-06,1.772727273,0.9230769230769231,10
IND203135AAA,IND203396AAB,2.3808049977858513e-06,1.4913793105000002,0.9230769230769231,9
IND465683AAA,IND465001AAA,0.0009999380990700576,1.4,0.9230769230769231,13
IND507111AAA,IND507117AAB,0.0009999380990700576,1.6832298135000001,0.9230769230769231,13
IND577132AAD,IND573134AAB,0.000996763692406343,2.0,0.9230769230769231,7
IND847103AAA,IND847404AAB,0.0009999380990700576,1.982142857,0.9230769230769231,13
IND691551AAA,IND691001AAB,0.0019959081898104723,1.7636363634999999,0.9230769230769231,14
IND209304AAA,IND208019AAA,0.0009999380990700576,3.642857143,0.9230769230769231,13
IND302014AAA,IND303702AAB,0.011855615287307612,2.210526316,0.9230769230769231,6
IND201301AAF,IND203205AAA,0.0009999380990700576,1.589473684,0.9230769230769231,13
IND600056AAB,IND501359AAE,0.003387091910183338,1.714285714,0.9217391304347826,5
IND581119AAB,IND577002AAA,0.0009983508957382005,1.4772727275,0.9210526315789473,10
IND562132AAA,IND583101AAA,0.0049798504537020725,1.4749373435,0.92,10
IND583227AAA,IND583231AAA,7.936016659286172e-07,1.6904761905,0.92,10
IND524003AAA,IND501359AAE,0.000406324052955452,1.529411765,0.919831223628692,14
IND712311AAA,IND700053AAA,0.003990229176289087,2.823529412,0.918918918918919,15
IND321022AAA,IND121004AAB,0.000999144497404129,2.0,0.9180327868852459,7
IND121004AAB,IND121001AAA,0.0009999380990700576,1.757142857,0.9166666666666666,19
IND742102AAB,IND713130AAA,3.1744066637144687e-06,1.8,0.9166666666666666,6
IND263601AAA,IND262501AAA,1.5872033318572343e-06,1.775,0.9166666666666666,8
IND000000ACB,IND110024AAA,0.0018475046782818207,1.757142857,0.9166666666666666,6
IND722122AAA,IND713205AAB,0.000999144497404129,1.7100840335,0.9166666666666666,6
IND131028AAB,IND110037AAM,0.004249736921047745,2.218253968,0.9166666666666666,6
IND000000AFT,IND400072AAB,7.221775159950417e-05,2.0,0.9166666666666666,6
IND110044AAB,IND201301AAF,8.72961832521479e-06,2.0,0.9166666666666666,7
IND577002AAA,IND581115AAC,0.0009983508957382005,2.0714285715000003,0.9166666666666666,12
IND303108AAB,IND303106AAA,0.0009999380990700576,1.53125,0.9166666666666666,6
IND600056AAB,IND600016AAC,0.002995052687214601,1.8166666665,0.9166666666666666,9
IND421302AAR,IND421004AAA,0.0009999380990700576,3.1666666665000003,0.9166666666666666,15
IND125001AAA,IND335513AAA,0.0005753612077982474,1.727272727,0.9142857142857143,5
IND786190AAA,IND792103AAB,3.1744066637144687e-06,1.875,0.9130434782608695,6
IND000000ABG,IND501359AAF,3.1744066637144687e-06,1.888888889,0.9130434782608695,9
IND847404AAB,IND842001AAA,0.001996701791476401,2.047619048,0.9130434782608695,12
IND821115AAB,IND802101AAA,0.0009983508957382005,2.0,0.9130434782608695,6
IND756100AAC,IND758034AAA,0.0009975572940722718,2.0,0.9111111111111111,8
IND485001AAC,IND486771AAA,2.3014448311929897e-05,2.3476190475000003,0.9090909090909091,5
IND452001AAC,IND425201AAA,0.0009983508957382005,3.0,0.9090909090909091,5
IND370001AAA,IND370615AAB,0.000999144497404129,1.558139535,0.9090909090909091,6
IND332001AAB,IND333042AAA,0.0009983508957382005,1.5631578945000002,0.9090909090909091,11
IND611001AAA,IND610001AAA,0.001997495393142329,2.1875,0.9090909090909091,10
IND570020AAA,IND571301AAA,0.001993527384812686,1.9,0.9090909090909091,7
IND533401AAA,IND533106AAA,0.0009983508957382005,1.941176471,0.9090909090909091,11
IND462022AAA,IND209304AAA,0.0018205222216402478,1.75,0.9075342465753424,14
IND560300AAB,IND563101AAB,0.0010015253024019148,1.6,0.9074074074074074,9
IND000000ACA,IND142001AAB,1.5078431652643727e-05,1.5,0.90625,8
IND422103AAC,IND422605AAA,0.0009975572940722718,1.732142857,0.90625,7
IND421302AAG,IND131028AAB,0.00434973073095475,1.625,0.9052132701421801,12
