hub_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IND562132AAA,1.1599138,2.6587706,2.9761434,2.0510292,5.734288,1.0423291,0.14915359,2.6511455,1.1673615,0.68066955,-0.8038477,-5.676484,-0.8025779,4.00643,-0.84922165,1.7451448,-0.87440264,-4.791154,-0.9260964,-0.81981504,-1.8323046,1.5382245,0.36149567,0.35237885,2.169088,2.5276256,2.6876278,-2.5974874,2.9600353,-0.97241366,1.0375463,-0.5277111
IND000000ABG,-0.1471484,-0.30279848,0.01018999,0.19032675,0.10162977,0.2355397,0.34704426,0.024784796,0.12642708,0.24375287,0.5243172,0.17074546,0.15885827,0.21886644,-0.067439884,0.030885547,0.20699897,0.13384129,0.021530915,0.04576182,0.22313106,0.058935106,-0.04400495,0.112176396,0.06944678,0.044317037,-0.11491648,0.2140465,-0.2240173,0.035312466,-0.071229845,-0.07117176
IND501359AAF,0.05083497,-0.17104234,-0.10363051,0.2131276,0.19267106,0.28190854,0.11293919,-0.133102,-0.15227796,0.37994456,1.0168815,0.06918779,0.17770779,0.40110767,-0.31741726,0.0929314,0.3217528,-0.28148073,-0.009236127,0.2706577,-0.20713833,0.2749167,-0.049180076,0.03168364,0.10611607,0.34028777,0.112113185,0.18559262,-0.19126827,0.0557972,-0.08604312,0.32621908
IND000000ACA,-0.13430208,0.2639705,0.85539937,0.530199,1.269948,0.30450177,0.61518985,0.36057037,0.15060039,0.48805147,-0.38976645,-1.5518647,-0.20491603,0.55319524,-0.15440425,0.93168557,-0.05149749,-1.2375139,0.32447422,-0.04785857,-0.52522326,-0.051123507,0.611531,-0.048898667,-0.025159165,0.50223714,0.5410111,-0.3371147,0.41228986,0.067140594,0.1632299,-0.189183
IND140406AAA,-0.06924859,-0.7114235,1.0327091,0.42440912,0.934871,0.15893784,0.8046072,0.10673746,0.68875235,0.52649,-0.16924928,-0.16101494,-0.31055355,0.317478,-0.06056997,0.29502466,-0.36406654,-1.124445,0.42463753,-0.14176074,-0.084200054,0.23345646,0.4160912,-0.20087022,1.039265,0.6322717,-0.20274332,-1.1329253,0.48971194,-0.42928267,-0.03554555,-0.11053926
IND142001AAB,-0.11598292,-1.483355,2.043521,1.3724508,2.0910237,-0.10501324,1.546008,0.058045536,1.3561691,0.8722354,-0.65293014,-0.7293922,-0.5382242,0.594922,0.19052541,0.67826176,-0.23348764,-2.605311,1.0632672,-0.42233402,-0.58693546,0.34769285,0.7524418,-0.5357576,1.5951426,0.665921,-0.064650714,-2.4616284,1.2357163,-0.951157,-0.006608635,-0.3032139
IND142401AAA,-0.11765122,-0.33555707,0.44089758,0.16447863,0.5182441,0.17683618,0.56164795,-0.002160604,0.26723439,0.41847104,0.00640722,-0.18008478,-0.3132573,0.25012216,-0.21823423,0.17971307,-0.16129372,-0.5875043,0.19787508,0.028232098,-0.121713355,0.1004982,0.23708375,-0.18726118,0.5633578,0.43089944,-0.21896107,-0.56358874,0.13671698,-0.09692556,0.002820462,-0.024814386
IND143001AAA,-0.06348711,-1.1074995,1.3696877,1.100667,1.5393118,0.033851057,1.1924881,0.11012297,0.7440474,0.60263443,-0.5751115,-0.59997636,-0.54263735,0.24431683,0.148146,0.536429,-0.31604406,-1.8472238,0.7645794,-0.41690183,-0.39306504,0.15815023,0.5848916,-0.49330527,1.0761493,0.6874911,-0.13313663,-1.7715893,0.8515113,-0.70382935,-0.009344816,-0.17282021
IND144001AAB,-0.039063893,-0.5187963,0.7790709,0.77140397,1.2937762,0.11161878,0.94116116,-0.029378086,0.32593155,0.33280197,-0.41296557,-0.9377827,-0.52152336,0.15949944,-0.010986477,0.49769533,-0.12491509,-1.3606279,0.5203711,-0.3879519,-0.41341513,-0.00083947554,0.58196175,-0.46052116,0.46445012,0.67731535,0.1565459,-1.1444795,0.67349434,-0.35242987,0.13780423,-0.111558825
IND144514AAA,-0.13198535,-0.7020704,1.0318753,0.42333826,0.9751826,0.12593058,0.8630798,0.08047654,0.6846844,0.54696786,-0.19099405,-0.1797441,-0.3304449,0.3457705,-0.052785367,0.28535828,-0.29201287,-1.201314,0.45207414,-0.14445803,-0.05293203,0.23000002,0.3937248,-0.22738776,1.001796,0.58890855,-0.10383314,-1.1360427,0.55440104,-0.46927208,0.03402716,-0.09340146
