hub_id,betweenness,closeness,pagerank,clustering,in_degree,out_degree,weighted_in,weighted_out,sla_breach_score,inbound_breach_score,bottleneck_rank
IND480334AAA,1.5892048492996772e-06,0.0008939396567667798,0.00032935620497644017,0.0,1,1,14,14,14.0,10.5,0.6717411838790932
IND261001AAA,2.383807273949516e-06,0.0007266689967626312,0.00023684363975911497,0.0,1,1,13,14,14.0,13.0,0.670985516372796
IND608001AAA,0.0009972260429355474,0.0680654770005894,0.0006676563502032427,0.0,1,1,10,7,7.0,10.0,0.6704345088161209
IND535558AAA,7.946024246498386e-07,0.0641076389610162,0.000765266306333286,0.0,1,1,3,13,12.434782608695652,3.0,0.6698992443324937
IND606801AAB,0.000999609850209497,0.08759929224322592,0.00047872528776865477,0.0,1,1,10,9,8.0,8.333333333333334,0.6695371536523931
IND742121AAA,7.946024246498386e-07,0.06911636301019095,0.0007852662298297861,0.11645036163011191,1,2,9,10,10.0,9.0,0.6690018891687658
IND571426AAA,2.383807273949516e-06,0.06716342008464764,0.0006133620093236362,0.0751704943136794,2,1,12,10,9.666666666666666,10.0,0.6689389168765744
IND700065AAA,0.0,0.09040558477592074,0.0014166456969327565,0.29932361303032656,2,1,30,21,21.0,30.0,0.6689389168765744
IND586211AAA,7.946024246498386e-07,0.07352621043054003,0.0006387270855513671,0.0,2,2,12,12,10.45,11.333333333333334,0.6674118387909319
IND505327AAA,0.001999219700418994,0.07529388921978844,0.0005635011683182063,0.05240563140105756,2,1,3,7,6.3,3.0,0.6670025188916876
IND581320AAA,0.0014930579559170468,0.08379309723033766,0.0007643918481252242,0.0,2,2,5,5,5.0,5.0,0.6668765743073048
IND321001AAA,0.0010011990550587966,0.10320045092416506,0.00079208937658846,0.07982260323945808,2,2,5,8,5.3,3.5,0.6663098236775818
IND560058AAD,0.0,0.11131167231925333,0.0010523052619908174,0.1569658886686836,2,1,43,26,22.208333333333332,31.545454545454547,0.6663098236775818
IND695101AAB,0.0019960412907203944,0.06752945120772927,0.0003534132873316913,0.041852335961787356,2,2,14,14,8.0,4.5,0.6648142317380352
IND626138AAA,1.8275855766946286e-05,0.0031344780658533076,0.0018518512021477454,0.0,1,1,9,11,6.666666666666667,6.0,0.663507556675063
IND341306AAA,0.003954736267482247,0.09717103363311386,0.0007298519056136489,0.0,1,1,8,3,3.0,8.0,0.6630824937027708
IND125047AAB,7.1514218218485476e-06,0.09063667756921104,0.0005518521883978439,0.072663770865065,2,2,9,9,9.0,9.0,0.66294080604534
IND212402AAA,0.000999609850209497,0.06648169417225468,0.0005567095900802734,0.0,1,1,8,7,7.0,8.0,0.6625629722921915
IND246763AAA,7.946024246498386e-07,0.0628812957070182,0.0006102299951159819,0.0,1,1,9,11,11.0,9.0,0.662389798488665
IND500010AAB,0.0,0.10076105929007502,0.0010593347156101916,0.0,1,1,22,23,22.08,20.804347826086957,0.6621536523929471
IND274304AAB,3.1784096985993543e-06,0.059158923454706185,0.0007440903176882083,0.10663914828099237,2,2,6,9,9.0,6.0,0.6620591939546598
IND244713AAA,7.946024246498386e-07,0.07610083730983266,0.0007760853872219726,0.0,2,1,12,11,11.0,4.5,0.6617600755667505
IND787001AAA,0.002000014302843644,0.04397533318630458,0.000345667667376049,0.0,2,1,2,8,8.0,2.0,0.6615711586901762
IND560002AAA,0.0,0.1086382197945242,0.0010231626678137325,0.14326082139661642,3,2,52,29,20.365203761755485,28.369144144144144,0.6613664987405542
IND783370AAC,9.535229095798063e-06,0.046080194812665565,0.0007119932471567641,0.0,1,1,9,8,7.636363636363637,9.0,0.6611775818639799
IND147001AAD,0.0029916781288066422,0.09317994790213588,0.00035887192260822373,0.02436262054563588,2,3,9,7,5.888888888888889,8.666666666666666,0.6607367758186398
IND471001AAA,0.0007699697494856936,0.07616750275460225,0.0008099545770358164,0.14119517042805493,2,1,10,6,6.0,10.0,0.6606580604534005
IND560060AAB,0.0,0.10910348547639208,0.0013605249325628706,0.15610082526799188,3,2,69,25,16.115942028985508,46.25770308123249,0.6597921914357682
IND201301AAL,0.0010004044526341468,0.09879127560528676,0.0003389084685567568,0.0,1,2,20,12,7.5,9.523809523809524,0.6590680100755667
IND591102AAA,0.0010004044526341468,0.06967422349844662,0.00023684363975911497,0.0,1,1,1,12,12.0,0.5,0.6587216624685139
IND560078AAC,0.0,0.11207362690945033,0.0010111898556125864,0.18835707739532814,3,2,51,28,18.96511627906977,36.58064516129032,0.6585012594458438
IND370201AAA,0.0039936717862900884,0.09947398402753753,0.00042230263245297025,0.05041084346742173,2,2,13,8,4.641114982578397,8.2,0.6572418136020152
IND507117AAB,0.0010004044526341468,0.08719137524493,0.0002799273302383595,0.05737688306064026,2,1,14,12,7.5,12.4,0.6572103274559193
IND621802AAA,1.589204849299677e-05,0.0010389221299840583,0.0005059523982461417,0.05311750741245969,1,2,12,10,10.0,4.5,0.6566593198992443
IND263601AAA,7.946024246498386e-07,0.08781632207757274,0.0007450534830240821,0.0509320123360462,1,3,11,10,9.0,11.0,0.6563916876574306
IND121002AAB,0.0,0.11265801757278356,0.0009246592670653584,0.0,1,1,38,23,19.475806451612904,31.926940639269404,0.6562657430730479
IND756019AAA,0.00300200796032709,0.08372726190009439,0.0004044281288712297,0.04457286320446795,2,4,3,7,6.5,2.5,0.6558564231738037
IND501401AAC,0.0010004044526341468,0.06436521388170768,0.0003490860603412462,0.11139824097323499,2,1,10,7,7.0,10.0,0.6552267002518892
IND721139AAC,0.001999219700418994,0.07318809453566524,0.0021193155876301807,0.060016661546981064,2,2,14,3,1.3333333333333333,12.130434782608695,0.654691435768262
IND560083AAB,0.0,0.11304211008895591,0.0009704508054854011,0.10965397817748752,2,2,40,25,18.788235294117648,26.38926174496644,0.6545340050377834
IND322230AAA,1.5892048492996772e-06,0.002766724386555935,0.00042850559638392876,0.0,1,1,13,13,11.666666666666668,7.874999999999999,0.6542821158690176
IND176110AAB,0.0010004044526341468,0.07801831499004816,0.00023684363975911497,0.0,1,1,7,9,9.0,7.0,0.6539042821158689
IND400072AAJ,0.0010004044526341468,0.09684006169167363,0.0018410637222120987,0.0,2,1,28,2,2.0,27.22222222222222,0.6538570528967254
IND802158AAB,0.000999609850209497,0.08920603041556961,0.0005825169640030393,0.15197634654939093,2,1,13,7,6.72,7.0,0.6528337531486147
IND731224AAA,1.5892048492996772e-06,0.05475890193960459,0.0008110612497498161,0.0,1,1,9,8,8.0,9.0,0.6519363979848867
IND322241AAA,7.946024246498386e-07,0.0023205392359301204,0.0004924179124792894,0.0,1,1,13,12,10.829268292682928,11.666666666666668,0.6511020151133502
IND328001AAA,0.0029964457433545415,0.11894887332086801,0.00033634061351894704,0.08453625849666745,3,3,7,8,6.222222222222222,4.8,0.651007556675063
IND365560AAB,0.0010004044526341468,0.06603460563521281,0.0004736913005925724,0.0,1,1,5,7,7.0,5.0,0.6508501259445845
IND175001AAA,7.946024246498386e-07,0.08152715637346378,0.0007717031925028807,0.0,1,1,9,10,9.0,9.0,0.6505352644836272
IND732202AAA,0.001999219700418994,0.06733446256900391,0.0004912933674679507,0.0,1,1,3,6,6.0,3.0,0.6492600755667506
IND209101AAA,0.0019960412907203944,0.08583941811602615,0.0005190900705337801,0.0,1,1,11,10,4.615384615384616,9.166666666666668,0.6492443324937027
IND425508AAB,7.946024246498386e-07,0.055011907614439186,0.0008769693753330557,0.0,1,1,5,10,9.62962962962963,5.0,0.6478904282115869
IND246761AAA,0.000998815247784847,0.07765473123825718,0.0006471317302368801,0.0,1,2,11,11,5.5,11.0,0.6475283375314861
IND140901AAA,0.0,0.10039544434097948,0.0008049079610645244,0.11041934947931341,2,2,27,26,20.526315789473685,20.10810810810811,0.646536523929471
IND135001AAA,0.0010004044526341468,0.09802240712175454,0.0002669959431343436,0.0711532676966816,2,1,6,9,9.0,4.333333333333333,0.6465050377833752
IND504208AAB,0.000998815247784847,0.08941383328309589,0.0007781755009148465,0.1101228000746119,3,2,7,6,5.666666666666667,6.666666666666666,0.6456706549118387
IND413304AAA,0.001999219700418994,0.08891686142222335,0.0006137803538948103,0.06351873287066895,2,2,5,5,4.486363636363636,5.0,0.6453715365239295
IND181152AAB,0.0010004044526341468,0.09975669189642697,0.00041171564262481057,0.08326678059937745,2,3,7,7,6.857142857142858,7.0,0.6443639798488664
IND364004AAB,0.0029964457433545415,0.09534215052596112,0.000327471972076048,0.0,1,1,11,5,5.0,9.142857142857144,0.6440491183879093
IND160102AAC,0.0,0.09885555840853165,0.0008516748931476676,0.0,1,1,24,24,18.694736842105264,16.695652173913043,0.642978589420655
IND713128AAB,7.946024246498386e-07,0.06052085332787077,0.00037090899853393786,0.1018217445137775,1,2,10,12,12.0,10.0,0.6421599496221663
IND413709AAA,2.383807273949516e-06,0.0716079224467037,0.0006264436841065622,0.05718014576253883,2,2,9,12,8.666666666666666,8.0,0.6420969773299748
IND143001AAA,0.0,0.097015753241056,0.0011657964492716028,0.18592207365676172,3,1,24,14,14.0,21.022727272727273,0.6419552896725441
IND516269AAA,3.973012123249193e-06,0.07958983719730116,0.0005445755577417366,0.0,1,1,8,9,8.75,8.0,0.6416561712846348
IND721253AAC,0.0010004044526341468,0.07817969697191156,0.00023684363975911497,0.0,1,1,5,9,9.0,4.666666666666667,0.6415617128463476
IND508207AAB,1.3508241219047256e-05,0.09448146001346683,0.0004887282097293861,0.0,1,1,6,10,9.833333333333332,3.25,0.6413885390428211
IND571430AAA,0.0019968358931450442,0.08803702028847354,0.00076772427629802,0.07748358227803136,2,1,8,7,4.0,3.5,0.6413413098236775
IND577522AAA,0.0009964314405108976,0.11438001009126295,0.0005022320057713415,0.0,1,1,10,10,7.631578947368421,7.6923076923076925,0.6400188916876575
IND110037AAK,0.0,0.11323810127045769,0.0006730888497211972,0.0,1,1,26,34,30.22222222222222,20.55238095238095,0.6397827455919396
IND736135AAA,3.973012123249193e-06,0.001107750236959962,0.00032935620497644017,0.0,1,2,8,11,11.0,7.0,0.6388696473551637
IND574239AAA,0.0009829231992918503,0.0900132718253916,0.0006186152599360142,0.0,1,1,6,7,7.0,6.0,0.63794080604534
IND203131AAA,0.0010004044526341468,0.0695156820203486,0.00023684363975911497,0.0,1,1,4,11,9.0,4.0,0.6378778337531485
IND609001AAA,1.5892048492996772e-06,0.0007156988896491931,0.00023684363975911497,0.0,1,1,11,12,12.0,11.0,0.6375629722921914
IND591307AAC,0.002998034948203841,0.08490160963633547,0.00032935620497644017,0.10271717509382283,1,2,12,4,4.0,12.0,0.6371221662468514
IND614616AAA,4.767614547899032e-06,0.0012383399755366163,0.00032935620497644017,0.0,1,1,11,11,11.0,6.285714285714286,0.6369804785894206
IND625106AAA,1.9865060616245964e-05,0.002877704777684153,0.00023684363975911497,0.0,1,1,12,13,11.5,4.923076923076923,0.635941435768262
IND362150AAA,6.356819397198709e-06,0.0021157493002093904,0.0008654087627053714,0.0,1,1,8,8,6.4,6.7555555555555555,0.6357682619647356
IND247554AAA,5.56221697254887e-06,0.0852213094911699,0.0004666355107463068,0.0,1,2,10,11,8.25,10.0,0.6351070528967254
IND636705AAB,0.0010004044526341468,0.11303060589921413,0.00037690614189237734,0.04805173250308129,2,2,9,9,6.484848484848485,7.333333333333334,0.6350755667506297
IND246725AAB,0.000998815247784847,0.07765936079142424,0.0005156826600135736,0.0,1,1,9,7,7.0,6.0,0.6347921914357681
IND824101AAA,0.0010004044526341468,0.08881473480069352,0.00042594251721134863,0.0,2,2,6,7,6.5,5.5,0.6342569269521411
IND142001AAB,0.0,0.09880242559566572,0.0007329695231078677,0.14283728831542072,2,2,20,21,19.231012658227847,17.25,0.6339105793450881
IND305624AAA,0.001003582862332746,0.060295532265740186,0.001134702694067668,0.0,2,1,6,4,2.6666666666666665,6.0,0.6336272040302267
IND638657AAA,7.946024246498386e-07,0.0019907751960564542,0.0006567764817073858,0.0,1,1,11,12,8.930232558139535,9.5,0.6332178841309825
IND600044AAE,0.0,0.0981167172285312,0.0007215720589162821,0.0,1,1,26,22,19.0,18.430379746835442,0.6324779596977329
IND805110AAD,4.767614547899032e-06,0.0007115715638594832,0.0004079972818604559,0.0,1,1,9,9,9.0,9.0,0.6323992443324937
IND248122AAB,0.0010004044526341468,0.08009182171368752,0.00023684363975911497,0.0,1,1,9,8,8.0,6.923076923076923,0.6322575566750629
IND600076AAB,0.0,0.10215793966714651,0.0008474767950233399,0.19655585404713616,2,2,39,14,13.75,35.06896551724138,0.6320843828715366
IND571114AAA,0.001999219700418994,0.0796887974657917,0.00032935620497644017,0.0,1,1,6,6,6.0,5.142857142857142,0.6320371536523929
IND783129AAA,0.003982547352344991,0.06890857108176451,0.0008484197814733414,0.0,1,1,10,1,1.0,10.0,0.6312814861460958
IND174103AAA,0.001997630495569694,0.09457665964908567,0.0006646775708436742,0.0,3,1,14,2,2.0,13.666666666666666,0.6311555415617129
IND621010AAA,6.356819397198709e-06,0.0007954908031442034,0.00023684363975911497,0.0,1,1,10,11,10.5,9.230769230769232,0.6300850125944584
IND250002AAA,0.0010004044526341468,0.09909231558113896,0.0005335425480941763,0.0636439438432066,3,1,7,5,5.0,7.0,0.6300692695214105
IND342602AAC,0.0019952466882957446,0.07815678268756489,0.0010199868488035705,0.06699534507899167,2,2,5,3,2.75,4.666666666666666,0.6298173803526449
IND853204AAA,7.946024246498386e-07,0.06676804408545958,0.00046628462810894964,0.07958861213919037,2,1,7,11,11.0,7.0,0.6296442065491183
IND626117AAA,7.946024246498386e-07,0.002611028954540803,0.0021085858779089786,0.0,1,1,12,9,6.0,12.0,0.629234886649874
IND486771AAA,6.356819397198709e-06,0.06241173603913195,0.0008825288471183758,0.10615894783949915,3,1,8,6,6.0,6.795454545454545,0.6283217884130983
IND614018AAA,1.5892048492996772e-06,0.0007156988896491931,0.00032935620497644017,0.0,1,1,12,10,10.0,12.0,0.6279754408060454
IND263002AAA,0.000998815247784847,0.08853392336679919,0.0006284337563108802,0.0,1,1,10,11,6.0,5.555555555555555,0.6277550377833753
IND201301AAM,0.0,0.11199779373952547,0.000694053051166544,0.0,1,1,27,21,17.37037037037037,21.75728155339806,0.627676322418136
IND816107AAA,0.000999609850209497,0.09489984941300522,0.0010201487030138256,0.0,1,1,7,7,4.0,5.25,0.6268891687657431
IND411036AAA,0.0,0.09675875068539928,0.0006626549035579863,0.0,1,1,24,21,19.62295081967213,19.267605633802816,0.6267947103274558
IND385001AAA,7.946024246498386e-07,0.08291383535187191,0.0005727259060447376,0.11845456388914638,2,1,9,10,10.0,6.56140350877193,0.6259918136020151
IND803101AAA,4.767614547899032e-06,0.0007115715638594832,0.00032935620497644017,0.0,1,1,11,9,9.0,11.0,0.62588161209068
IND341001AAC,0.0010107342841545947,0.07011670348919197,0.0005712284301282568,0.05399016208288728,2,2,4,5,4.75,4.0,0.6258501259445844
IND486661AAA,0.0009805393920179009,0.07166093785674962,0.0008784028542768951,0.0,1,1,6,5,5.0,6.0,0.6255982367758186
IND431122AAA,0.000998815247784847,0.07856428676863232,0.0003685617337116645,0.0,1,1,9,7,7.0,9.0,0.6255195214105793
IND591304AAA,4.767614547899032e-06,0.0688625067728576,0.0006130819409378429,0.0,1,2,8,10,7.9,6.666666666666667,0.6254722921914357
IND365560AAA,0.001999219700418994,0.0786629046446766,0.00040655852668249683,0.0,1,1,5,5,5.0,5.0,0.6253148614609572
IND585307AAB,0.0,0.08124706355211614,0.0007844372040652465,0.0,2,2,15,15,14.583333333333334,14.357142857142858,0.6252518891687657
IND431107AAB,0.000998815247784847,0.08190020405361735,0.0005560750454491205,0.0,1,1,7,6,6.0,7.0,0.6250472292191436
IND311001AAA,3.1784096985993543e-06,0.08111685038828488,0.0008684787516081008,0.12582489672701183,2,1,14,5,5.0,12.333333333333334,0.6249370277078086
IND362560AAA,7.946024246498386e-07,0.0016170974085568124,0.0008675182530853633,0.0,1,1,12,8,6.7555555555555555,11.478260869565219,0.6244332493702771
IND121001AAA,0.0,0.08868446424985328,0.0006375228394223539,0.0,1,1,19,22,20.058823529411764,17.416666666666664,0.6235201511335013
IND505184AAC,0.000999609850209497,0.08953103777557314,0.0006081395209631432,0.09586010683400488,2,2,5,8,6.0,3.5,0.6225913098236776
IND515591AAA,7.1514218218485476e-06,0.07619744946515436,0.0004892315105691292,0.05464003406232016,2,1,7,8,8.0,7.0,0.6225283375314862
IND531163AAA,7.946024246498386e-07,0.07074880871675159,0.0005838858973333116,0.0,1,1,9,9,9.0,8.608695652173914,0.6219458438287153
IND460001AAA,1.5892048492996772e-06,0.0008939396567667798,0.00023684363975911497,0.0,1,1,13,14,10.5,13.0,0.6218041561712846
IND465001AAA,0.000999609850209497,0.10186160184153888,0.0006909587532132625,0.057341874526605476,1,3,13,9,3.1666666666666665,12.0,0.6212531486146096
IND854311AAA,7.946024246498386e-07,0.08182113571553119,0.0004988199171690996,0.11996442287029328,2,3,15,9,8.5,14.461538461538462,0.6203872795969774
IND480886AAA,0.000998815247784847,0.07748776227354802,0.0006887096773480055,0.11882853281928356,1,2,7,7,4.954545454545455,7.0,0.6195214105793451
IND574211AAA,1.6686650917646612e-05,0.0846741567416667,0.0006337103002442743,0.08441432272300113,1,2,8,6,6.0,8.0,0.6192222921914358
IND207247AAB,0.001999219700418994,0.07620564272843416,0.0003320747820430416,0.06436442858963466,2,1,6,5,5.0,6.0,0.6179785894206549
IND224141AAB,7.946024246498386e-07,0.00039928378471117435,0.00023684363975911497,0.0,1,1,10,13,12.657894736842106,8.91891891891892,0.6155541561712846
IND532201AAA,0.0,0.07427547583226851,0.0007564092006686769,0.12297857353447904,2,1,14,14,14.0,13.38095238095238,0.6155384130982368
IND209625AAA,0.001999219700418994,0.07292874947292938,0.0005811482153644575,0.07156247824007521,2,1,5,6,3.8571428571428577,3.5,0.615396725440806
IND361315AAA,6.356819397198709e-06,0.0012046507757504988,0.00032935620497644017,0.0,1,1,8,9,9.0,8.0,0.6152392947103275
IND571301AAA,0.0009972260429355474,0.0930130128573813,0.0005705939269033378,0.0,1,1,7,6,6.0,6.363636363636363,0.6148142317380353
IND673104AAA,4.767614547899032e-06,0.0016291967459309902,0.0004180582654380953,0.03899179390469047,2,1,11,12,9.0,5.166666666666667,0.614609571788413
IND201304AAA,0.0,0.09032921502773064,0.0009603628007505362,0.22630834310482695,2,1,13,14,12.25,13.0,0.6145308564231738
IND251309AAB,0.000999609850209497,0.10183147528593577,0.00036844933060572153,0.0,1,1,9,6,6.0,9.0,0.6138696473551638
IND243301AAB,0.0010004044526341468,0.07819422283924962,0.00046385480027419206,0.04017771741035996,1,2,8,9,5.666666666666666,4.0,0.6138224181360201
IND508213AAB,0.0,0.08719808271918794,0.000731191278851605,0.1896537594717391,1,1,14,14,14.0,13.666666666666666,0.6132714105793451
IND712103AAA,0.0,0.07624757864207388,0.0006013370072337541,0.31357131251098336,1,1,20,18,18.0,20.0,0.6131612090680101
IND712124AAA,0.0,0.07293887884117935,0.0005558199848094411,0.31357131251098336,1,1,21,20,20.0,21.0,0.6127518891687658
IND515201AAA,0.0,0.06640751218898559,0.0007674797655700786,0.0,1,2,12,14,14.0,11.833333333333334,0.6121064231738035
IND825409AAA,0.000856581413772526,0.11363642575083484,0.000446237809486083,0.0,1,1,8,8,6.635838150289017,8.0,0.6120277078085643
IND804420AAA,3.1784096985993543e-06,0.0005790481750799255,0.00023684363975911497,0.0,1,1,6,11,11.0,6.0,0.6116656171284635
IND518124AAA,7.946024246498386e-07,0.09687179326823582,0.0007067168712191113,0.05276233088232921,1,2,11,7,7.0,10.5,0.6115239294710327
IND630002AAA,4.767614547899032e-06,0.0012383399755366165,0.0004079972818604559,0.0,1,1,11,9,7.5,11.0,0.6112090680100756
IND609110AAA,1.5892048492996772e-06,0.055194799536495816,0.0006966439559729322,0.0,1,1,7,7,7.0,7.0,0.6109571788413098
IND246701AAA,7.946024246498386e-07,0.067319611363086,0.0005669373103243542,0.0,1,1,7,9,9.0,7.0,0.6108942065491183
IND622407AAA,3.1784096985993543e-06,0.0010180572988951453,0.0004748606646550223,0.0,1,1,9,9,8.0,7.5,0.6100913098236775
IND781354AAA,0.0029845267069847936,0.08807260944633204,0.000580092569296855,0.0,1,1,8,2,2.0,8.0,0.6092411838790932
IND518401AAA,0.000999609850209497,0.09247481800485492,0.00040445701995369456,0.0,1,1,7,6,6.0,7.0,0.6088948362720403
IND245101AAA,0.0,0.06878493289304334,0.001116994306159439,0.0,1,1,14,15,11.5,12.962962962962964,0.6073205289672543
IND423105AAA,0.0010004044526341468,0.07489360533893483,0.00034765253452469414,0.07117660481122434,2,2,7,6,5.5,7.0,0.6066908060453401
IND574216AAA,0.0009853070065658,0.10612578262048188,0.0005105470421485431,0.07719717227873701,2,2,11,5,5.0,11.0,0.6054471032745592
IND628613AAA,4.767614547899032e-06,0.002254891867760266,0.0006438293470698428,0.0,1,1,12,10,6.756756756756756,5.0,0.6052267002518893
IND756032AAA,0.0038522325547024174,0.0991107954860567,0.00017713101363488767,0.0,1,1,1,7,6.854166666666666,1.0,0.6052109571788413
IND781335AAA,0.0019912736761724956,0.06548414039264502,0.000622109269005721,0.0,1,1,2,4,4.0,2.0,0.6050377833753149
IND342902AAA,0.0009797447895932509,0.09505378066246908,0.0006526339874500392,0.06929440601801147,2,1,8,5,4.8,8.0,0.6050377833753149
IND415003AAA,0.000999609850209497,0.10516049616845677,0.0005198957481176491,0.054282732888460104,1,2,8,9,4.6,8.0,0.6042034005037784
IND303303AAA,1.1919036369747578e-05,0.0037229537343209714,0.0003532703362089615,0.04296296427694221,2,1,11,13,7.874999999999999,8.075757575757576,0.6041876574307306
IND758001AAA,0.0010004044526341468,0.07917089919684749,0.0019170418173988524,0.07117947269393854,3,1,5,2,2.0,4.75,0.6041719143576826
IND335001AAA,7.946024246498386e-06,0.07779901085298514,0.0006551592278736002,0.0,1,1,6,6,6.0,5.666666666666666,0.6037311083123426
IND321606AAA,0.0010004044526341468,0.09609471938626873,0.0004186012259761043,0.06115872672718267,2,2,5,6,5.5,4.0,0.6033217884130982
IND380054AAA,0.0,0.09211135837135481,0.0005994524628949577,0.0,1,1,26,14,14.0,26.0,0.6029124685138538
IND360575AAA,7.946024246498386e-06,0.0021104962090071557,0.0005911557435315768,0.0,1,1,7,8,6.666666666666667,4.8,0.6018576826196473
IND402109AAA,0.0,0.0006370718962741855,0.000848326269909693,0.2105235261619821,1,1,11,13,12.63888888888889,11.0,0.6018419395465995
IND574104AAA,7.946024246498386e-07,0.08386261999431861,0.00034431887148992816,0.0,1,1,9,10,10.0,9.0,0.601558564231738
IND244715AAA,0.000999609850209497,0.08414721258398522,0.0006784751707277502,0.0,1,1,11,11,3.5,7.333333333333333,0.6011964735516373
IND124141AAA,0.000998815247784847,0.1115527159132428,0.0005521154433475191,0.0,1,1,2,7,6.222222222222221,2.0,0.6008501259445844
IND591201AAA,0.000999609850209497,0.07924596330880117,0.0005703298389544294,0.0,1,1,1,8,6.666666666666667,0.0,0.5998740554156172
IND486889AAA,6.356819397198709e-06,0.0008768523124178789,0.0004748606646550223,0.09274383037466082,1,2,7,7,7.0,7.0,0.5998740554156171
IND638501AAB,1.2713638794397417e-05,0.0033675140702229818,0.0007688033545586052,0.0,1,1,2,11,6.6,0.8,0.5997481108312341
IND509203AAA,0.0,0.08929885201333049,0.0007046292697039043,0.0,1,1,14,14,13.5,11.5,0.5991498740554155
IND388620AAB,0.0010004044526341468,0.08580940065060254,0.0003262851860038566,0.23231954577344116,1,1,6,8,6.2,3.9310344827586206,0.5989294710327456
IND521301AAA,0.0,0.09674021763721107,0.0006916025342984533,0.2119945312275705,1,1,13,13,13.0,13.0,0.5983942065491185
IND741126AAB,0.0,0.06106221160891223,0.0007488454611237025,0.09856494475423279,2,1,12,13,12.59375,12.0,0.5981423173803526
IND521201AAA,0.000998815247784847,0.0980967236804634,0.0007783075992455721,0.0,1,1,15,2,2.0,15.0,0.5976857682619646
IND581334AAA,4.767614547899032e-06,0.07396519119287889,0.000708260802456696,0.06804880154783767,2,3,5,6,6.0,4.666666666666667,0.5975913098236776
IND814112AAA,7.946024246498386e-07,0.09586122307982829,0.0007912491744502477,0.09403017457663719,3,2,6,8,7.647058823529411,4.0,0.597433879093199
IND441912AAA,7.946024246498386e-07,0.0006594276168669315,0.00023684363975911497,0.0,1,1,12,11,10.79047619047619,10.666666666666666,0.5974181360201511
IND533201AAA,7.946024246498386e-07,0.08928976662448562,0.0006938182418561571,0.11919504674433157,3,2,5,8,8.0,4.5,0.597087531486146
IND000000ACN,2.383807273949516e-06,0.0008082794407025354,0.00023684363975911497,0.0,1,1,6,11,10.5,6.0,0.5965837531486146
IND411021AAA,0.0,0.1036428942044115,0.0006181019626066691,0.0,1,1,22,21,13.44,15.84,0.5962531486146097
IND852139AAB,0.0,0.0840512934654245,0.000581130827503274,0.17759757826044878,2,1,14,15,14.491525423728813,14.0,0.5953715365239294
IND303106AAA,0.0010004044526341468,0.09750743463002216,0.00023684363975911497,0.05619118767983904,1,2,6,7,6.333333333333333,5.5,0.5950881612090679
IND423106AAA,0.001999219700418994,0.08678959203767993,0.0002354879514111783,0.21352981443367303,2,1,4,6,6.0,2.75,0.5948835012594458
IND764001AAC,0.000998815247784847,0.08558861117798446,0.0004170450699825053,0.07877617885207795,2,1,4,7,6.5625,3.5434782608695654,0.5946788413098236
IND532421AAA,0.0,0.07398871118487588,0.0006894241983093533,0.18497165596982643,1,1,13,13,12.38095238095238,13.0,0.5926007556675063
IND571111AAB,1.5892048492996772e-06,0.0754397147304778,0.0006142313168674277,0.0,1,1,6,7,7.0,6.0,0.5923803526448362
IND791102AAA,0.005982561655188635,0.06913522196908928,0.0006505480750665228,0.0,2,1,5,1,1.0,5.0,0.5919238035264485
IND207302AAA,0.0029964457433545415,0.07427325343697849,0.0004079972818604559,0.0,1,1,6,6,4.0,1.5652173913043477,0.5918136020151135
IND846004AAA,0.0,0.08526908910830291,0.0005158462616563801,0.0,1,1,15,15,15.0,15.0,0.5917191435768262
IND786190AAA,1.5892048492996772e-06,0.05119145064423276,0.0006996671220898022,0.1224900680169229,2,2,6,7,6.31159420289855,6.0,0.5914987405541562
IND415605AAA,7.946024246498386e-07,0.07809322892278837,0.00040028763896679076,0.0,1,1,11,11,11.0,2.6052631578947367,0.5914515113350126
IND845305AAA,0.0,0.08302097893729544,0.0006010608923349113,0.25189065864308613,1,1,15,14,13.066666666666666,15.0,0.5911523929471032
IND486886AAA,7.1514218218485476e-06,0.0009665170402625532,0.0004079972818604559,0.0,1,1,7,7,7.0,7.0,0.590396725440806
IND283122AAB,0.002000014302843644,0.10310982536117579,0.00023684363975911497,0.0,1,2,12,4,3.3333333333333335,10.545454545454545,0.590396725440806
IND121102AAA,0.0,0.08868446424985328,0.0008788664733971727,0.0,1,1,28,11,10.3125,24.393939393939394,0.589955919395466
IND515401AAB,0.0,0.0930745626961431,0.0006152204091489833,0.0,1,1,13,14,14.0,11.289473684210527,0.5887751889168765
IND122001AAD,0.0010004044526341468,0.08363184536530581,0.00029054756454040986,0.0,1,1,3,8,6.545454545454546,2.25,0.5887594458438287
IND690548AAA,1.5892048492996772e-06,0.0714726149589491,0.001487197549897123,0.04798895186347988,2,1,5,9,5.0,5.0,0.588287153652393
IND480001AAA,7.946024246498386e-07,0.06883550543172434,0.000859999268524619,0.10258226018073152,2,2,7,8,6.583333333333333,4.954545454545455,0.5878778337531486
IND212501AAA,7.946024246498386e-07,0.05849985767640843,0.0005041820108778389,0.0,1,1,8,8,8.0,8.0,0.5870119647355164
IND382715AAA,0.0,0.09253661529144477,0.0007209149294749816,0.15615966626762418,1,1,12,12,12.0,11.5,0.5864294710327456
IND571213AAA,0.0010004044526341468,0.07004424537828398,0.00023684363975911497,0.0,1,1,8,6,5.142857142857142,8.0,0.5858154911838791
