src,dst,edge_betweenness,median_delay,pct_delayed,trip_volume
IND470113AAA,IND470117AAA,0.001998288994808258,2.5142857144999997,1.0,2
IND131028AAB,IND124507AAA,0.001998288994808258,1.8819444445,1.0,10
IND600119AAA,IND600016AAC,0.001998288994808258,2.631578947,1.0,5
IND600056AAB,IND600008AAC,0.001998288994808258,1.8660714285,1.0,21
IND332001AAB,IND333028AAA,0.001998288994808258,1.3866995075,0.625,2
IND600056AAB,IND600110AAA,0.001998288994808258,1.6754385965,0.8875,20
IND521225AAB,IND521185AAA,0.001998288994808258,1.5,1.0,1
IND331701AAA,IND125001AAA,0.001998288994808258,2.178571429,0.6666666666666666,1
IND686028AAB,IND686632AAA,0.001998288994808258,6.095238095,1.0,1
IND504215AAA,IND505001AAB,0.001998288994808258,1.5857843135,0.8333333333333334,10
IND591102AAA,IND591307AAC,0.001998288994808258,2.0486425335,1.0,12
IND122503AAA,IND122001AAA,0.001998288994808258,1.9444444445000002,0.875,2
IND584123AAA,IND584128AAA,0.001998288994808258,1.75,1.0,1
IND502295AAA,IND500050AAA,0.001998288994808258,1.9722222225,1.0,2
IND600116AAB,IND600056AAA,0.001998288994808258,1.8295454544999998,1.0,2
